timestamp,building_id,value,anomaly
2016-03-14,Hog_office_Lizzie,1839.276,0
2016-03-15,Hog_office_Lizzie,1802.636,0
2016-03-16,Hog_office_Lizzie,1798.9879999999998,1
2016-03-17,Hog_office_Lizzie,1797.853,0
2016-03-18,Hog_office_Lizzie,1229.29,1
2016-03-19,Hog_office_Lizzie,1661.459,1
2016-03-20,Hog_office_Lizzie,1704.702,1
2016-03-21,Hog_office_Lizzie,2146.902,0
2016-03-22,Hog_office_Lizzie,2122.613,0
2016-03-23,Hog_office_Lizzie,2145.339,0
2016-03-24,Hog_office_Lizzie,2127.565,0
2016-03-25,Hog_office_Lizzie,1962.522,0
2016-03-26,Hog_office_Lizzie,1629.6950000000002,0
2016-03-27,Hog_office_Lizzie,1721.269,0
2016-03-28,Hog_office_Lizzie,2142.063,0
2016-03-29,Hog_office_Lizzie,2075.941,0
2016-03-30,Hog_office_Lizzie,2137.3160000000003,0
2016-03-31,Hog_office_Lizzie,2066.391,0
2016-04-01,Hog_office_Lizzie,2032.621,0
2016-04-02,Hog_office_Lizzie,1679.753,1
2016-04-03,Hog_office_Lizzie,1723.329,0
2016-04-04,Hog_office_Lizzie,2197.272,0
2016-04-05,Hog_office_Lizzie,2151.834,0
2016-04-06,Hog_office_Lizzie,2112.121,0
2016-04-07,Hog_office_Lizzie,2163.807,0
2016-04-08,Hog_office_Lizzie,2030.8990000000001,0
2016-04-09,Hog_office_Lizzie,1671.948,0
2016-04-10,Hog_office_Lizzie,1749.642,0
2016-04-11,Hog_office_Lizzie,2182.627,0
2016-04-12,Hog_office_Lizzie,2072.06,0
2016-04-13,Hog_office_Lizzie,2082.957,0
2016-04-14,Hog_office_Lizzie,2122.8360000000002,0
2016-04-15,Hog_office_Lizzie,2031.509,0
2016-04-16,Hog_office_Lizzie,1711.0629999999999,0
2016-04-17,Hog_office_Lizzie,1848.837,0
2016-04-18,Hog_office_Lizzie,2235.511,0
2016-04-19,Hog_office_Lizzie,2183.321,0
2016-04-20,Hog_office_Lizzie,2156.159,0
2016-04-21,Hog_office_Lizzie,2155.927,0
2016-04-22,Hog_office_Lizzie,1996.826,0
2016-04-23,Hog_office_Lizzie,1730.32,0
2016-04-24,Hog_office_Lizzie,1818.745,0
2016-04-25,Hog_office_Lizzie,2242.022,0
2016-04-26,Hog_office_Lizzie,2197.697,0
2016-04-27,Hog_office_Lizzie,2158.798,0
2016-04-28,Hog_office_Lizzie,2175.94,0
2016-04-29,Hog_office_Lizzie,2321.889,0
2016-04-30,Hog_office_Lizzie,1788.347,0
2016-05-01,Hog_office_Lizzie,2089.29,0
2016-05-02,Hog_office_Lizzie,2524.425,0
2016-05-03,Hog_office_Lizzie,2477.1929999999998,0
2016-05-04,Hog_office_Lizzie,2443.839,0
2016-05-05,Hog_office_Lizzie,2457.053,0
2016-05-06,Hog_office_Lizzie,2536.492,0
2016-05-07,Hog_office_Lizzie,2090.491,0
2016-05-08,Hog_office_Lizzie,2172.97,0
2016-05-09,Hog_office_Lizzie,2473.547,0
2016-05-10,Hog_office_Lizzie,1989.674,0
2016-05-11,Hog_office_Lizzie,1887.566,0
2016-05-12,Hog_office_Lizzie,1918.305,0
2016-05-13,Hog_office_Lizzie,1826.496,0
2016-05-14,Hog_office_Lizzie,1575.8709999999999,0
2016-05-15,Hog_office_Lizzie,1865.017,0
2016-05-16,Hog_office_Lizzie,2116.655,0
2016-05-17,Hog_office_Lizzie,1802.163,0
2016-05-18,Hog_office_Lizzie,1856.672,1
2016-05-19,Hog_office_Lizzie,1893.066,0
2016-05-20,Hog_office_Lizzie,1903.178,0
2016-05-21,Hog_office_Lizzie,1974.5629999999999,1
2016-05-22,Hog_office_Lizzie,1930.692,0
2016-05-23,Hog_office_Lizzie,2008.669,0
2016-05-24,Hog_office_Lizzie,1995.493,0
2016-05-25,Hog_office_Lizzie,1990.126,0
2016-05-26,Hog_office_Lizzie,1906.247,0
2016-05-27,Hog_office_Lizzie,1879.169,0
2016-05-28,Hog_office_Lizzie,1788.551,0
2016-05-29,Hog_office_Lizzie,1833.55,0
2016-05-30,Hog_office_Lizzie,1347.22,0
2016-05-31,Hog_office_Lizzie,1980.529,0
2016-06-01,Hog_office_Lizzie,1889.548,0
2016-06-02,Hog_office_Lizzie,1930.221,0
2016-06-03,Hog_office_Lizzie,1866.46,0
2016-06-04,Hog_office_Lizzie,1951.892,0
2016-06-05,Hog_office_Lizzie,1867.716,0
2016-06-06,Hog_office_Lizzie,1968.491,1
2016-06-07,Hog_office_Lizzie,1875.0410000000002,0
2016-06-08,Hog_office_Lizzie,1937.159,0
2016-06-09,Hog_office_Lizzie,1990.43,0
2016-06-10,Hog_office_Lizzie,2084.498,0
2016-06-11,Hog_office_Lizzie,1927.551,0
2016-06-12,Hog_office_Lizzie,1919.4850000000001,0
2016-06-13,Hog_office_Lizzie,1987.434,0
2016-06-14,Hog_office_Lizzie,2058.218,0
2016-06-15,Hog_office_Lizzie,1946.573,0
2016-06-16,Hog_office_Lizzie,1969.139,0
2016-06-17,Hog_office_Lizzie,1938.926,0
2016-06-18,Hog_office_Lizzie,1800.405,0
2016-06-19,Hog_office_Lizzie,1783.198,0
2016-06-20,Hog_office_Lizzie,1933.04,0
2016-06-21,Hog_office_Lizzie,2019.376,0
2016-06-22,Hog_office_Lizzie,1883.234,0
2016-06-23,Hog_office_Lizzie,1900.945,0
2016-06-24,Hog_office_Lizzie,1974.411,0
2016-06-25,Hog_office_Lizzie,1619.164,1
2016-06-26,Hog_office_Lizzie,1574.825,1
2016-06-27,Hog_office_Lizzie,1938.832,0
2016-06-28,Hog_office_Lizzie,2098.932,0
2016-06-29,Hog_office_Lizzie,1980.955,0
2016-06-30,Hog_office_Lizzie,1950.29,0
2016-07-01,Hog_office_Lizzie,1886.383,0
2016-07-02,Hog_office_Lizzie,1539.211,0
2016-07-03,Hog_office_Lizzie,1482.189,1
2016-07-04,Hog_office_Lizzie,1404.087,1
2016-07-05,Hog_office_Lizzie,2050.045,1
2016-07-06,Hog_office_Lizzie,2015.144,0
2016-07-07,Hog_office_Lizzie,1959.437,0
2016-07-08,Hog_office_Lizzie,1740.214,0
2016-07-09,Hog_office_Lizzie,1586.23,1
2016-07-10,Hog_office_Lizzie,1541.179,1
2016-07-11,Hog_office_Lizzie,2047.21,1
2016-07-12,Hog_office_Lizzie,2171.826,0
2016-07-13,Hog_office_Lizzie,2220.787,0
2016-07-14,Hog_office_Lizzie,2129.025,0
2016-07-15,Hog_office_Lizzie,2184.9,0
2016-07-16,Hog_office_Lizzie,1774.028,0
2016-07-17,Hog_office_Lizzie,1807.394,1
2016-07-18,Hog_office_Lizzie,2108.459,0
2016-07-19,Hog_office_Lizzie,2224.01,0
2016-07-20,Hog_office_Lizzie,2358.083,0
2016-07-21,Hog_office_Lizzie,2439.926,0
2016-07-22,Hog_office_Lizzie,2351.058,0
2016-07-23,Hog_office_Lizzie,1970.744,0
2016-07-24,Hog_office_Lizzie,1817.726,0
2016-07-25,Hog_office_Lizzie,2232.384,0
2016-07-26,Hog_office_Lizzie,2192.001,0
2016-07-27,Hog_office_Lizzie,2228.1549999999997,0
2016-07-28,Hog_office_Lizzie,2188.155,0
2016-07-29,Hog_office_Lizzie,2280.719,0
2016-07-30,Hog_office_Lizzie,1814.156,0
2016-07-31,Hog_office_Lizzie,1795.907,0
2016-08-01,Hog_office_Lizzie,2142.68,0
2016-08-02,Hog_office_Lizzie,2156.439,0
2016-08-03,Hog_office_Lizzie,2335.864,0
2016-08-04,Hog_office_Lizzie,2312.178,0
2016-08-05,Hog_office_Lizzie,2213.297,0
2016-08-06,Hog_office_Lizzie,1899.517,0
2016-08-07,Hog_office_Lizzie,1965.359,0
2016-08-08,Hog_office_Lizzie,1997.389,0
2016-08-09,Hog_office_Lizzie,2279.603,0
2016-08-10,Hog_office_Lizzie,2325.893,0
2016-08-11,Hog_office_Lizzie,2186.003,0
2016-08-12,Hog_office_Lizzie,2272.0190000000002,0
2016-08-13,Hog_office_Lizzie,1877.695,0
2016-08-14,Hog_office_Lizzie,1906.474,0
2016-08-15,Hog_office_Lizzie,2091.455,0
2016-08-16,Hog_office_Lizzie,2134.831,0
2016-08-17,Hog_office_Lizzie,2089.959,0
2016-08-18,Hog_office_Lizzie,2140.55,0
2016-08-19,Hog_office_Lizzie,2055.941,0
2016-08-20,Hog_office_Lizzie,1799.503,0
2016-08-21,Hog_office_Lizzie,1724.093,0
2016-08-22,Hog_office_Lizzie,2169.447,0
2016-08-23,Hog_office_Lizzie,2093.014,0
2016-08-24,Hog_office_Lizzie,2167.435,0
2016-08-25,Hog_office_Lizzie,2144.84,0
2016-08-26,Hog_office_Lizzie,2191.553,0
2016-08-27,Hog_office_Lizzie,2633.02,0
2016-08-28,Hog_office_Lizzie,2597.309,1
2016-08-29,Hog_office_Lizzie,2912.199,1
2016-08-30,Hog_office_Lizzie,2864.786,1
2016-08-31,Hog_office_Lizzie,2445.147,1
2016-09-01,Hog_office_Lizzie,2382.004,0
2016-09-02,Hog_office_Lizzie,2355.648,0
2016-09-03,Hog_office_Lizzie,2098.251,0
2016-09-04,Hog_office_Lizzie,2199.624,0
2016-09-05,Hog_office_Lizzie,1704.29,1
2016-09-06,Hog_office_Lizzie,2703.913,1
2016-09-07,Hog_office_Lizzie,2711.9809999999998,1
2016-09-08,Hog_office_Lizzie,2712.237,1
2016-09-09,Hog_office_Lizzie,2464.686,0
2016-09-10,Hog_office_Lizzie,2273.63,0
2016-09-11,Hog_office_Lizzie,2311.407,0
2016-09-12,Hog_office_Lizzie,2743.459,1
2016-09-13,Hog_office_Lizzie,2619.357,1
2016-09-14,Hog_office_Lizzie,2579.621,1
2016-09-15,Hog_office_Lizzie,2634.22,0
2016-09-16,Hog_office_Lizzie,2591.717,0
2016-09-17,Hog_office_Lizzie,2214.17,0
2016-09-18,Hog_office_Lizzie,2288.978,0
2016-09-19,Hog_office_Lizzie,2686.706,0
2016-09-20,Hog_office_Lizzie,2714.114,1
2016-09-21,Hog_office_Lizzie,2717.657,1
2016-09-22,Hog_office_Lizzie,2716.271,1
2016-09-23,Hog_office_Lizzie,2554.371,1
2016-09-24,Hog_office_Lizzie,2316.52,0
2016-09-25,Hog_office_Lizzie,2378.223,0
2016-09-26,Hog_office_Lizzie,2654.533,1
2016-09-27,Hog_office_Lizzie,2373.069,1
2016-09-28,Hog_office_Lizzie,2594.505,0
2016-09-29,Hog_office_Lizzie,2557.8120000000004,1
2016-09-30,Hog_office_Lizzie,2458.625,0
2016-10-01,Hog_office_Lizzie,1954.0720000000001,0
2016-10-02,Hog_office_Lizzie,1934.194,1
2016-10-03,Hog_office_Lizzie,2626.597,1
2016-10-04,Hog_office_Lizzie,2673.542,1
2016-10-05,Hog_office_Lizzie,2701.978,1
2016-10-06,Hog_office_Lizzie,2403.972,1
2016-10-07,Hog_office_Lizzie,2007.623,0
2016-10-08,Hog_office_Lizzie,1684.073,1
2016-10-09,Hog_office_Lizzie,2007.626,1
2016-10-10,Hog_office_Lizzie,2528.409,0
2016-10-11,Hog_office_Lizzie,2650.981,1
2016-10-12,Hog_office_Lizzie,2224.473,0
2016-10-13,Hog_office_Lizzie,2194.174,0
2016-10-14,Hog_office_Lizzie,2309.374,0
2016-10-15,Hog_office_Lizzie,2421.256,0
2016-10-16,Hog_office_Lizzie,2258.53,0
2016-10-17,Hog_office_Lizzie,2677.364,1
2016-10-18,Hog_office_Lizzie,2582.609,0
2016-10-19,Hog_office_Lizzie,2307.9120000000003,0
2016-10-20,Hog_office_Lizzie,2256.186,0
2016-10-21,Hog_office_Lizzie,2160.061,0
2016-10-22,Hog_office_Lizzie,2121.018,0
2016-10-23,Hog_office_Lizzie,1925.287,0
2016-10-24,Hog_office_Lizzie,2583.136,1
2016-10-25,Hog_office_Lizzie,2758.2129999999997,1
2016-10-26,Hog_office_Lizzie,2547.709,0
2016-10-27,Hog_office_Lizzie,2173.78,0
2016-10-28,Hog_office_Lizzie,2086.689,0
2016-10-29,Hog_office_Lizzie,1887.528,0
2016-10-30,Hog_office_Lizzie,1937.9,0
2016-10-31,Hog_office_Lizzie,2202.846,0
2016-11-01,Hog_office_Lizzie,2207.894,0
2016-11-02,Hog_office_Lizzie,2254.29,0
2016-11-03,Hog_office_Lizzie,2173.827,0
2016-11-04,Hog_office_Lizzie,2122.549,0
2016-11-05,Hog_office_Lizzie,1818.8899999999999,0
2016-11-06,Hog_office_Lizzie,1916.404,0
2016-11-07,Hog_office_Lizzie,2257.665,0
2016-11-08,Hog_office_Lizzie,2271.246,0
2016-11-09,Hog_office_Lizzie,2298.914,0
2016-11-10,Hog_office_Lizzie,2241.337,0
2016-11-11,Hog_office_Lizzie,2164.108,0
2016-11-12,Hog_office_Lizzie,1927.2069999999999,0
2016-11-13,Hog_office_Lizzie,1938.401,0
2016-11-14,Hog_office_Lizzie,2286.874,0
2016-11-15,Hog_office_Lizzie,2263.415,0
2016-11-16,Hog_office_Lizzie,2301.164,0
2016-11-17,Hog_office_Lizzie,2246.371,0
2016-11-18,Hog_office_Lizzie,2177.338,0
2016-11-19,Hog_office_Lizzie,1927.899,0
2016-11-20,Hog_office_Lizzie,2015.265,0
2016-11-21,Hog_office_Lizzie,2352.261,0
2016-11-22,Hog_office_Lizzie,2276.934,0
2016-11-23,Hog_office_Lizzie,2130.312,0
2016-11-24,Hog_office_Lizzie,1392.084,1
2016-11-25,Hog_office_Lizzie,1390.243,1
2016-11-26,Hog_office_Lizzie,1831.481,1
2016-11-27,Hog_office_Lizzie,1973.898,1
2016-11-28,Hog_office_Lizzie,2312.873,1
2016-11-29,Hog_office_Lizzie,2331.3140000000003,1
2016-11-30,Hog_office_Lizzie,2394.223,1
2016-12-01,Hog_office_Lizzie,2379.592,1
2016-12-02,Hog_office_Lizzie,2222.25,0
2016-12-03,Hog_office_Lizzie,2076.661,0
2016-12-04,Hog_office_Lizzie,2082.771,0
2016-12-05,Hog_office_Lizzie,2423.122,0
2016-12-06,Hog_office_Lizzie,2362.511,0
2016-12-07,Hog_office_Lizzie,2387.614,0
2016-12-08,Hog_office_Lizzie,2464.649,0
2016-12-09,Hog_office_Lizzie,2347.355,0
2016-12-10,Hog_office_Lizzie,2103.817,1
2016-12-11,Hog_office_Lizzie,2156.183,0
2016-12-12,Hog_office_Lizzie,2467.415,1
2016-12-13,Hog_office_Lizzie,2489.795,1
2016-12-14,Hog_office_Lizzie,2461.389,1
2016-12-15,Hog_office_Lizzie,2357.032,1
2016-12-16,Hog_office_Lizzie,2273.878,0
2016-12-17,Hog_office_Lizzie,2141.169,0
2016-12-18,Hog_office_Lizzie,2181.16,1
2016-12-19,Hog_office_Lizzie,2339.408,0
2016-12-20,Hog_office_Lizzie,2226.544,0
2016-12-21,Hog_office_Lizzie,2110.28,0
2016-12-22,Hog_office_Lizzie,2122.16,0
2016-12-23,Hog_office_Lizzie,1753.607,0
2016-12-24,Hog_office_Lizzie,1709.007,0
2016-12-25,Hog_office_Lizzie,1695.162,1
2016-12-26,Hog_office_Lizzie,1715.019,1
2016-12-27,Hog_office_Lizzie,2096.164,1
2016-12-28,Hog_office_Lizzie,2034.671,0
2016-12-29,Hog_office_Lizzie,2042.518,0
2016-12-30,Hog_office_Lizzie,2013.413,0
2016-12-31,Hog_office_Lizzie,1681.357,1
2017-01-01,Hog_office_Lizzie,1618.517,1
2017-01-02,Hog_office_Lizzie,1775.133,1
2017-01-03,Hog_office_Lizzie,2088.661,0
2017-01-04,Hog_office_Lizzie,2143.367,1
2017-01-05,Hog_office_Lizzie,2184.443,1
2017-01-06,Hog_office_Lizzie,2203.131,1
2017-01-07,Hog_office_Lizzie,2013.461,1
2017-01-08,Hog_office_Lizzie,2059.214,1
2017-01-09,Hog_office_Lizzie,2227.27,0
2017-01-10,Hog_office_Lizzie,2260.322,0
2017-01-11,Hog_office_Lizzie,2311.141,0
2017-01-12,Hog_office_Lizzie,2334.671,0
2017-01-13,Hog_office_Lizzie,2219.067,1
2017-01-14,Hog_office_Lizzie,1996.667,1
2017-01-15,Hog_office_Lizzie,2004.696,1
2017-01-16,Hog_office_Lizzie,1983.416,0
2017-01-17,Hog_office_Lizzie,2427.179,0
2017-01-18,Hog_office_Lizzie,2443.523,0
2017-01-19,Hog_office_Lizzie,2404.821,0
2017-01-20,Hog_office_Lizzie,2372.267,0
2017-01-21,Hog_office_Lizzie,2100.484,0
2017-01-22,Hog_office_Lizzie,2148.27,0
2017-01-23,Hog_office_Lizzie,2468.102,0
2017-01-24,Hog_office_Lizzie,2377.373,0
2017-01-25,Hog_office_Lizzie,2404.774,0
2017-01-26,Hog_office_Lizzie,2357.641,0
2017-01-27,Hog_office_Lizzie,2224.715,0
2017-01-28,Hog_office_Lizzie,2175.036,0
2017-01-29,Hog_office_Lizzie,2055.07,0
2017-01-30,Hog_office_Lizzie,2391.805,0
2017-01-31,Hog_office_Lizzie,2276.204,0
2017-02-01,Hog_office_Lizzie,2386.581,0
2017-02-02,Hog_office_Lizzie,2351.09,0
2017-02-03,Hog_office_Lizzie,2311.732,0
2017-02-04,Hog_office_Lizzie,2193.794,0
2017-02-05,Hog_office_Lizzie,2022.678,0
2017-02-06,Hog_office_Lizzie,2404.435,0
2017-02-07,Hog_office_Lizzie,2355.258,0
2017-02-08,Hog_office_Lizzie,2408.754,0
2017-02-09,Hog_office_Lizzie,2353.658,0
2017-02-10,Hog_office_Lizzie,2155.081,0
2017-02-11,Hog_office_Lizzie,1872.757,0
2017-02-12,Hog_office_Lizzie,1947.668,0
2017-02-13,Hog_office_Lizzie,2340.15,0
2017-02-14,Hog_office_Lizzie,2260.992,0
2017-02-15,Hog_office_Lizzie,2355.005,0
2017-02-16,Hog_office_Lizzie,2304.8940000000002,0
2017-02-17,Hog_office_Lizzie,2187.133,0
2017-02-18,Hog_office_Lizzie,1952.218,0
2017-02-19,Hog_office_Lizzie,1971.19,0
2017-02-20,Hog_office_Lizzie,2325.6150000000002,0
2017-02-21,Hog_office_Lizzie,2297.036,0
2017-02-22,Hog_office_Lizzie,2362.181,0
2017-02-23,Hog_office_Lizzie,2289.288,0
2017-02-24,Hog_office_Lizzie,2200.808,0
2017-02-25,Hog_office_Lizzie,2030.23,0
2017-02-26,Hog_office_Lizzie,2089.764,0
2017-02-27,Hog_office_Lizzie,2406.764,0
2017-02-28,Hog_office_Lizzie,2386.849,0
2017-03-01,Hog_office_Lizzie,2423.955,0
2017-03-02,Hog_office_Lizzie,2443.898,0
2017-03-03,Hog_office_Lizzie,2380.123,0
2017-03-04,Hog_office_Lizzie,2171.85,0
2017-03-05,Hog_office_Lizzie,2082.247,0
2017-03-06,Hog_office_Lizzie,2365.026,1
2017-03-07,Hog_office_Lizzie,2303.94,1
2017-03-08,Hog_office_Lizzie,2343.552,1
2017-03-09,Hog_office_Lizzie,2270.015,0
2017-03-10,Hog_office_Lizzie,2303.693,1
2017-03-11,Hog_office_Lizzie,2020.743,1
2017-03-12,Hog_office_Lizzie,2031.051,0
2017-03-13,Hog_office_Lizzie,2193.634,0
2017-03-14,Hog_office_Lizzie,2077.419,0
2017-03-15,Hog_office_Lizzie,1962.633,0
2017-03-16,Hog_office_Lizzie,1974.796,0
2017-03-17,Hog_office_Lizzie,1805.716,0
2017-03-18,Hog_office_Lizzie,1931.635,0
2017-03-19,Hog_office_Lizzie,1929.3980000000001,0
2017-03-20,Hog_office_Lizzie,2290.103,0
2017-03-21,Hog_office_Lizzie,2263.603,0
2017-03-22,Hog_office_Lizzie,2288.231,0
2017-03-23,Hog_office_Lizzie,2295.399,0
2017-03-24,Hog_office_Lizzie,2177.504,0
2017-03-25,Hog_office_Lizzie,1940.186,0
2017-03-26,Hog_office_Lizzie,2051.978,0
2017-03-27,Hog_office_Lizzie,2332.308,0
2017-03-28,Hog_office_Lizzie,2207.084,0
2017-03-29,Hog_office_Lizzie,2295.977,0
2017-03-30,Hog_office_Lizzie,2207.756,0
2017-03-31,Hog_office_Lizzie,2129.795,0
2017-04-01,Hog_office_Lizzie,1886.656,0
2017-04-02,Hog_office_Lizzie,1937.946,0
2017-04-03,Hog_office_Lizzie,2269.02,0
2017-04-04,Hog_office_Lizzie,2200.058,0
2017-04-05,Hog_office_Lizzie,2253.135,0
2017-04-06,Hog_office_Lizzie,2231.67,0
2017-04-07,Hog_office_Lizzie,2125.954,0
2017-04-08,Hog_office_Lizzie,1813.637,0
2017-04-09,Hog_office_Lizzie,1846.5300000000002,0
2017-04-10,Hog_office_Lizzie,2254.691,0
2017-04-11,Hog_office_Lizzie,2185.174,0
2017-04-12,Hog_office_Lizzie,2244.586,0
2017-04-13,Hog_office_Lizzie,2185.14,0
2017-04-14,Hog_office_Lizzie,2058.904,0
2017-04-15,Hog_office_Lizzie,1783.1509999999998,0
2017-04-16,Hog_office_Lizzie,1821.688,0
2017-04-17,Hog_office_Lizzie,2233.532,0
2017-04-18,Hog_office_Lizzie,2199.078,0
2017-04-19,Hog_office_Lizzie,2201.442,0
2017-04-20,Hog_office_Lizzie,2123.007,0
2017-04-21,Hog_office_Lizzie,2060.4030000000002,0
2017-04-22,Hog_office_Lizzie,1769.518,0
2017-04-23,Hog_office_Lizzie,1790.612,0
2017-04-24,Hog_office_Lizzie,2206.755,0
2017-04-25,Hog_office_Lizzie,2128.6639999999998,0
2017-04-26,Hog_office_Lizzie,2201.57,0
2017-04-27,Hog_office_Lizzie,2201.023,0
2017-04-28,Hog_office_Lizzie,2047.69,0
2017-04-29,Hog_office_Lizzie,1830.579,0
2017-04-30,Hog_office_Lizzie,1874.86,0
2017-05-01,Hog_office_Lizzie,2202.835,0
2017-05-02,Hog_office_Lizzie,2124.522,0
2017-05-03,Hog_office_Lizzie,2125.617,0
2017-05-04,Hog_office_Lizzie,2107.517,0
2017-05-05,Hog_office_Lizzie,2074.485,0
2017-05-06,Hog_office_Lizzie,1824.908,0
2017-05-07,Hog_office_Lizzie,1820.226,0
2017-05-08,Hog_office_Lizzie,2023.596,0
2017-05-09,Hog_office_Lizzie,1982.715,0
2017-05-10,Hog_office_Lizzie,2001.875,0
2017-05-11,Hog_office_Lizzie,2308.988,0
2017-05-12,Hog_office_Lizzie,2352.348,0
2017-05-13,Hog_office_Lizzie,2177.436,0
2017-05-14,Hog_office_Lizzie,2213.442,0
2017-05-15,Hog_office_Lizzie,2326.705,0
2017-05-16,Hog_office_Lizzie,2361.218,0
2017-05-17,Hog_office_Lizzie,2314.301,0
2017-05-18,Hog_office_Lizzie,1811.951,0
2017-05-19,Hog_office_Lizzie,1916.377,0
2017-05-20,Hog_office_Lizzie,1703.748,0
2017-05-21,Hog_office_Lizzie,1700.737,0
2017-05-22,Hog_office_Lizzie,2178.168,0
2017-05-23,Hog_office_Lizzie,2302.214,0
2017-05-24,Hog_office_Lizzie,2139.762,0
2017-05-25,Hog_office_Lizzie,2265.442,0
2017-05-26,Hog_office_Lizzie,2261.34,0
2017-05-27,Hog_office_Lizzie,2079.23,0
2017-05-28,Hog_office_Lizzie,2147.846,0
2017-05-29,Hog_office_Lizzie,2308.496,0
2017-05-30,Hog_office_Lizzie,2183.334,0
2017-05-31,Hog_office_Lizzie,2263.469,0
2017-06-01,Hog_office_Lizzie,2208.316,0
2017-06-02,Hog_office_Lizzie,2272.476,0
2017-06-03,Hog_office_Lizzie,2039.801,0
2017-06-04,Hog_office_Lizzie,2110.77,0
2017-06-05,Hog_office_Lizzie,2232.161,0
2017-06-06,Hog_office_Lizzie,2310.642,0
2017-06-07,Hog_office_Lizzie,2231.221,0
2017-06-08,Hog_office_Lizzie,2260.064,0
2017-06-09,Hog_office_Lizzie,2205.99,0
2017-06-10,Hog_office_Lizzie,2160.967,0
2017-06-11,Hog_office_Lizzie,2089.004,0
2017-06-12,Hog_office_Lizzie,2402.476,0
2017-06-13,Hog_office_Lizzie,2901.955,1
2017-06-14,Hog_office_Lizzie,2389.329,0
2017-06-15,Hog_office_Lizzie,2739.311,1
2017-06-16,Hog_office_Lizzie,2300.169,0
2017-06-17,Hog_office_Lizzie,2094.626,0
2017-06-18,Hog_office_Lizzie,2170.421,0
2017-06-19,Hog_office_Lizzie,2299.33,0
2017-06-20,Hog_office_Lizzie,2324.645,0
2017-06-21,Hog_office_Lizzie,2289.417,0
2017-06-22,Hog_office_Lizzie,2376.902,0
